VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,RatecodeID,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
1,2016-01-29 09:19:21,2016-01-29 09:30:07,1,2.7,-73.96062469482422,40.76982498168945,1,N,-73.93231201171875,40.794979095458984,2,10.5,0.0,0.5,0.0,0.0,0.3,11.3
2,2016-01-29 09:19:21,2016-01-29 09:29:27,3,1.23,-73.99671173095702,40.7237434387207,1,N,-74.01041412353516,40.720306396484375,1,8.0,0.0,0.5,1.0,0.0,0.3,9.8
2,2016-01-29 09:19:21,2016-01-29 09:24:14,2,0.59,-73.97994232177734,40.754146575927734,1,N,-73.98562622070312,40.75458526611328,1,5.0,0.0,0.5,1.16,0.0,0.3,6.96
2,2016-01-29 09:19:21,2016-01-29 09:27:13,5,0.92,-73.9819564819336,40.776248931884766,1,N,-73.97280883789062,40.7823486328125,1,7.0,0.0,0.5,1.56,0.0,0.3,9.36
1,2016-01-29 09:19:22,2016-01-29 09:35:50,1,1.5,-73.9716567993164,40.74644470214844,1,N,-73.97296905517578,40.76226043701172,2,11.5,0.0,0.5,0.0,0.0,0.3,12.3
1,2016-01-29 09:19:22,2016-01-29 09:44:07,1,13.3,-74.0157699584961,40.71115493774414,1,N,-73.8724365234375,40.7745361328125,1,37.5,0.0,0.5,7.65,0.0,0.3,45.95
1,2016-01-29 09:19:22,2016-01-29 09:37:47,1,2.3,-73.9742660522461,40.7913932800293,1,N,-73.94410705566406,40.77603530883789,1,13.0,0.0,0.5,1.5,0.0,0.3,15.3
2,2016-01-29 09:19:22,2016-01-29 10:01:30,5,8.76,-73.97740936279298,40.75300216674805,1,N,-73.86187744140625,40.76844024658203,1,35.0,0.0,0.5,10.74,0.0,0.3,46.54
1,2016-01-29 09:19:23,2016-01-29 09:37:18,1,1.2,-73.97855377197266,40.68458557128906,1,N,-73.99244689941406,40.693939208984375,1,11.5,0.0,0.5,2.45,0.0,0.3,14.75
1,2016-01-29 09:19:23,2016-01-29 09:51:46,1,10.3,-73.98577117919922,40.76007843017578,1,N,-73.86164855957033,40.76829147338867,1,33.5,0.0,0.5,7.95,5.54,0.3,47.79
1,2016-01-29 09:19:23,2016-01-29 09:28:06,1,1.3,-73.9621810913086,40.767616271972656,1,N,-73.9648208618164,40.7556037902832,2,7.5,0.0,0.5,0.0,0.0,0.3,8.3
1,2016-01-29 09:19:23,2016-01-29 09:23:32,1,0.4,-73.99592590332033,40.759273529052734,1,N,-74.00074005126953,40.75832748413086,2,4.5,0.0,0.5,0.0,0.0,0.3,5.3
2,2016-01-29 09:19:23,2016-01-29 09:46:07,1,2.28,-73.97367095947266,40.7430534362793,1,N,-73.98157501220702,40.76622009277344,1,17.0,0.0,0.5,3.56,0.0,0.3,21.36
2,2016-01-29 09:19:23,2016-01-29 09:30:20,1,0.69,-73.96588134765625,40.75437927246094,1,N,-73.97392272949219,40.75225067138672,2,8.0,0.0,0.5,0.0,0.0,0.3,8.8
2,2016-01-29 09:19:23,2016-01-29 09:29:09,2,2.85,-73.99034881591797,40.718994140625,1,N,-74.01091766357422,40.701778411865234,1,11.5,0.0,0.5,1.23,0.0,0.3,13.53
1,2016-01-29 09:19:24,2016-01-29 09:22:53,1,0.7,-73.99138641357422,40.765262603759766,1,N,-73.9844741821289,40.7746696472168,1,4.5,0.0,0.5,1.0,0.0,0.3,6.3
1,2016-01-29 09:19:24,2016-01-29 09:21:50,1,0.7,-73.99656677246094,40.7532958984375,1,N,-74.0053939819336,40.74828338623047,2,4.0,0.0,0.5,0.0,0.0,0.3,4.8
1,2016-01-29 09:19:24,2016-01-29 09:46:57,1,4.3,-73.99293518066406,40.73163604736328,1,N,-73.9576187133789,40.768280029296875,1,21.0,0.0,0.5,4.35,0.0,0.3,26.15
2,2016-01-29 09:19:24,2016-01-29 09:25:47,1,0.72,-73.95552062988281,40.77936172485352,1,N,-73.94567108154298,40.78057861328125,2,6.0,0.0,0.5,0.0,0.0,0.3,6.8
2,2016-01-29 09:19:24,2016-01-29 09:21:55,5,0.74,-73.95671081542967,40.780059814453125,1,N,-73.9561996459961,40.7842903137207,1,5.0,0.0,0.5,1.16,0.0,0.3,6.96
2,2016-01-29 09:19:24,2016-01-29 09:23:57,1,0.65,-74.00634002685547,40.73323059082031,1,N,-74.00112915039062,40.741600036621094,1,5.0,0.0,0.5,1.16,0.0,0.3,6.96
2,2016-01-29 09:19:24,2016-01-29 09:43:13,1,2.48,-73.98978424072266,40.756614685058594,1,N,-73.95848083496094,40.76426315307618,1,15.5,0.0,0.5,1.7,0.0,0.3,18.0
1,2016-01-29 09:19:25,2016-01-29 09:36:12,1,1.9,-73.95629119873047,40.76795959472656,1,N,-73.982421875,40.768646240234375,1,11.5,0.0,0.5,3.05,0.0,0.3,15.35
2,2016-01-29 09:19:25,2016-01-29 09:30:11,5,1.45,-73.95857238769531,40.80046081542969,1,N,-73.95317077636719,40.78609085083008,2,9.0,0.0,0.5,0.0,0.0,0.3,9.8
2,2016-01-29 09:19:25,2016-01-29 09:24:15,1,0.52,-73.97539520263672,40.75611877441406,1,N,-73.96967315673828,40.76252365112305,1,5.0,0.0,0.5,1.45,0.0,0.3,7.25
2,2016-01-29 09:19:25,2016-01-29 09:27:57,6,0.79,-73.9532699584961,40.76773834228515,1,N,-73.96183013916016,40.76123809814453,1,7.0,0.0,0.5,0.8,0.0,0.3,8.6
2,2016-01-29 09:19:25,2016-01-29 09:35:13,1,3.07,-73.98287963867188,40.68539047241211,1,N,-74.00875854492188,40.71830749511719,1,13.5,0.0,0.5,2.86,0.0,0.3,17.16
1,2016-01-29 09:19:26,2016-01-29 10:06:03,1,13.0,-73.86283111572266,40.76887130737305,1,N,-73.97631072998047,40.760128021240234,1,44.5,0.0,0.5,10.15,5.54,0.3,60.99
1,2016-01-29 09:19:26,2016-01-29 09:36:54,1,2.2,-73.97215270996094,40.75932312011719,1,N,-73.9701919555664,40.784061431884766,1,12.5,0.0,0.5,2.65,0.0,0.3,15.95
1,2016-01-29 09:19:26,2016-01-29 09:27:08,1,1.2,-73.97869873046875,40.764949798583984,1,N,-73.97872161865236,40.75141525268555,1,7.0,0.0,0.5,2.3,0.0,0.3,10.1
1,2016-01-29 09:19:26,2016-01-29 09:38:27,1,1.9,-73.9548568725586,40.76506805419922,1,N,-73.97777557373047,40.754547119140625,1,13.0,0.0,0.5,3.45,0.0,0.3,17.25
2,2016-01-29 09:19:26,2016-01-29 09:29:14,1,1.25,-73.96321868896484,40.76744842529297,1,N,-73.95613861083984,40.78135681152344,1,8.0,0.0,0.5,1.76,0.0,0.3,10.56
2,2016-01-29 09:19:26,2016-01-29 09:23:09,1,0.51,-73.96365356445312,40.76607131958008,1,N,-73.9691390991211,40.76309967041016,2,4.5,0.0,0.5,0.0,0.0,0.3,5.3
2,2016-01-29 09:19:26,2016-01-29 09:25:33,1,1.02,-73.98238372802734,40.76420974731445,1,N,-73.99054718017578,40.75083923339844,2,6.0,0.0,0.5,0.0,0.0,0.3,6.8
2,2016-01-29 09:19:27,2016-01-29 09:30:01,2,1.57,-73.98236083984375,40.77130889892578,1,N,-73.98052978515625,40.75357818603515,2,8.5,0.0,0.5,0.0,0.0,0.3,9.3
2,2016-01-29 09:19:27,2016-01-29 09:39:13,1,2.33,-73.99491119384764,40.73431015014648,1,N,-73.97860717773438,40.76021957397461,1,13.5,0.0,0.5,3.15,0.0,0.3,17.45
2,2016-01-29 09:19:27,2016-01-29 09:34:00,1,1.39,-73.96144104003906,40.77156829833984,1,N,-73.97663116455078,40.76066207885742,1,10.0,0.0,0.5,3.24,0.0,0.3,14.04
2,2016-01-29 09:19:27,2016-01-29 09:28:50,1,1.61,-73.97014617919922,40.78424072265625,1,N,-73.96468353271484,40.76822662353515,1,8.5,0.0,0.5,2.0,0.0,0.3,11.3
2,2016-01-29 09:19:27,2016-01-29 09:34:09,5,1.69,-73.98233795166016,40.77458953857422,1,N,-73.9800796508789,40.75559997558594,1,10.5,0.0,0.5,2.26,0.0,0.3,13.56
2,2016-01-29 09:19:28,2016-01-29 09:23:57,1,1.02,-73.99140930175781,40.7653923034668,1,N,-73.98082733154298,40.77481842041016,1,5.5,0.0,0.5,1.89,0.0,0.3,8.19
2,2016-01-29 09:19:28,2016-01-29 09:34:48,1,2.14,-73.99369812011719,40.73263168334961,1,N,-74.00504302978516,40.749858856201165,1,11.5,0.0,0.5,2.46,0.0,0.3,14.76
2,2016-01-29 09:19:28,2016-01-29 09:40:40,5,1.9,-73.9610366821289,40.76516342163086,1,N,-73.98762512207033,40.765533447265625,2,13.5,0.0,0.5,0.0,0.0,0.3,14.3
1,2016-01-29 09:19:29,2016-01-29 09:31:32,1,1.0,-74.00753021240233,40.71007537841797,1,N,-74.00499725341797,40.723297119140625,1,9.0,0.0,0.5,2.45,0.0,0.3,12.25
1,2016-01-29 09:19:29,2016-01-29 09:26:37,1,0.7,-73.95714569091797,40.774658203125,1,N,-73.94650268554688,40.7725830078125,2,6.0,0.0,0.5,0.0,0.0,0.3,6.8
1,2016-01-29 09:19:29,2016-01-29 09:25:01,1,0.5,-73.98871612548828,40.7446174621582,1,N,-73.98770141601562,40.74998092651367,2,5.5,0.0,0.5,0.0,0.0,0.3,6.3
2,2016-01-29 09:19:29,2016-01-29 09:54:27,1,3.93,-73.9825210571289,40.75577163696289,1,N,-74.00752258300781,40.70927810668945,2,22.0,0.0,0.5,0.0,0.0,0.3,22.8
1,2016-01-29 09:19:30,2016-01-29 09:34:00,1,2.0,-73.99737548828125,40.73689270019531,1,N,-73.97982788085938,40.76205825805664,1,11.0,0.0,0.5,2.35,0.0,0.3,14.15
1,2016-01-29 09:19:30,2016-01-29 09:29:25,2,1.0,-73.9869384765625,40.7585563659668,1,N,-74.001220703125,40.757022857666016,2,8.0,0.0,0.5,0.0,0.0,0.3,8.8
2,2016-01-29 09:19:30,2016-01-29 09:21:47,1,0.0,-73.9369888305664,40.76482009887695,1,N,-73.93699645996094,40.7647705078125,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2016-01-29 09:19:31,2016-01-29 09:25:26,1,0.8,-74.00933837890625,40.718040466308594,1,N,-74.00716400146484,40.7302360534668,1,6.0,0.0,0.5,1.35,0.0,0.3,8.15
1,2016-01-29 09:19:31,2016-01-29 09:23:25,1,0.6,-73.94203186035156,40.80633544921875,1,N,-73.95262145996094,40.81093978881836,1,4.5,0.0,0.5,1.0,0.0,0.3,6.3
1,2016-01-29 09:19:31,2016-01-29 09:25:10,1,0.7,-74.00065612792967,40.75777816772461,1,N,-73.99346160888672,40.7520751953125,1,5.5,0.0,0.5,1.25,0.0,0.3,7.55
2,2016-01-29 09:19:31,2016-01-29 09:35:44,1,1.4,-73.99890899658203,40.73955154418945,1,N,-73.99486541748047,40.72797775268555,1,11.0,0.0,0.5,2.36,0.0,0.3,14.16
2,2016-01-29 09:19:31,2016-01-29 09:29:17,5,1.42,-73.96845245361328,40.798980712890625,1,N,-73.9495391845703,40.80192184448242,1,8.0,0.0,0.5,1.76,0.0,0.3,10.56
2,2016-01-29 09:19:31,2016-01-29 09:32:57,4,1.57,-73.95703887939453,40.77035903930664,1,N,-73.9715576171875,40.75008010864258,2,10.0,0.0,0.5,0.0,0.0,0.3,10.8
1,2016-01-29 09:19:32,2016-01-29 09:28:58,1,0.7,-74.00460815429688,40.72562789916992,1,N,-74.01121520996094,40.72922134399414,2,7.0,0.0,0.5,0.0,0.0,0.3,7.8
1,2016-01-29 09:19:32,2016-01-29 09:38:51,1,1.5,-73.95917510986328,40.76324844360352,1,N,-73.97246551513672,40.74969482421875,2,12.5,0.0,0.5,0.0,0.0,0.3,13.3
1,2016-01-29 09:19:32,2016-01-29 09:37:21,1,2.3,-73.96505737304688,40.755165100097656,1,N,-73.95947265625,40.781051635742195,1,12.5,0.0,0.5,1.75,0.0,0.3,15.05
2,2016-01-29 09:19:32,2016-01-29 09:47:54,1,9.3,-73.9841079711914,40.755340576171875,1,N,-73.8711929321289,40.774200439453125,1,30.0,0.0,0.5,9.08,5.54,0.3,45.42
2,2016-01-29 09:19:32,2016-01-29 09:28:56,2,1.23,-73.99608612060547,40.73308181762695,1,N,-74.00765991210938,40.72544860839844,1,7.5,0.0,0.5,1.66,0.0,0.3,9.96
1,2016-01-29 09:19:33,2016-01-29 09:46:02,1,2.8,-73.98092651367188,40.782684326171875,1,N,-73.97238159179688,40.7547607421875,1,18.0,0.0,0.5,3.75,0.0,0.3,22.55
1,2016-01-29 09:19:33,2016-01-29 09:26:11,1,0.9,-73.96259307861328,40.767066955566406,1,N,-73.96202087402344,40.77666473388672,1,6.5,0.0,0.5,2.15,0.0,0.3,9.45
1,2016-01-29 09:19:33,2016-01-29 09:25:00,1,0.6,0.0,0.0,1,N,0.0,0.0,1,5.0,0.0,0.5,1.15,0.0,0.3,6.95
2,2016-01-29 09:19:33,2016-01-29 09:28:08,6,1.21,-73.98365020751953,40.749855041503906,1,N,-73.99419403076172,40.735294342041016,2,7.0,0.0,0.5,0.0,0.0,0.3,7.8
2,2016-01-29 09:19:33,2016-01-29 09:46:43,1,4.53,-73.98574829101562,40.757225036621094,1,N,-74.01598358154298,40.71479034423828,1,20.5,0.0,0.5,3.2,0.0,0.3,24.5
2,2016-01-29 09:19:33,2016-01-29 09:25:00,1,0.76,-74.00479888916016,40.721160888671875,1,N,-73.9961166381836,40.726619720458984,1,5.5,0.0,0.5,1.26,0.0,0.3,7.56
2,2016-01-29 09:19:33,2016-01-29 09:32:17,3,1.85,-73.97280883789062,40.746440887451165,1,N,-73.96198272705078,40.767719268798835,1,10.0,0.0,0.5,0.0,0.0,0.3,10.8
2,2016-01-29 09:19:33,2016-01-29 09:32:17,2,1.65,-73.94692993164062,40.78429412841797,1,N,-73.96924591064453,40.78532791137695,1,9.5,0.0,0.5,0.0,0.0,0.3,10.3
1,2016-01-29 09:19:34,2016-01-29 09:25:54,1,0.5,-73.97876739501953,40.741207122802734,1,N,-73.98590087890625,40.740863800048835,1,5.5,0.0,0.5,1.25,0.0,0.3,7.55
1,2016-01-29 09:19:34,2016-01-29 09:44:47,1,7.9,-74.01598358154298,40.71161651611328,1,N,-73.96212768554688,40.80209732055664,1,26.0,0.0,0.5,5.35,0.0,0.3,32.15
1,2016-01-29 09:19:34,2016-01-29 09:30:18,1,0.7,-74.00556945800781,40.748252868652344,1,N,-74.00706481933594,40.74089813232422,1,8.0,0.0,0.5,1.75,0.0,0.3,10.55
1,2016-01-29 09:19:34,2016-01-29 09:30:29,1,0.6,-74.00169372558594,40.74655532836914,1,N,-73.99099731445312,40.74214553833008,1,8.0,0.0,0.5,1.75,0.0,0.3,10.55
2,2016-01-29 09:19:34,2016-01-29 09:45:47,1,1.89,-73.96881866455078,40.75252151489258,1,N,-73.99410247802734,40.745731353759766,1,16.0,0.0,0.5,3.36,0.0,0.3,20.16
2,2016-01-29 09:19:34,2016-01-29 09:28:51,6,1.02,-73.97905731201172,40.764259338378906,1,N,-73.97557067871094,40.754878997802734,1,7.0,0.0,0.5,1.0,0.0,0.3,8.8
2,2016-01-29 09:19:34,2016-01-29 09:36:53,1,1.97,-73.99114990234375,40.74935531616211,1,N,-73.9736328125,40.75830078125,2,12.0,0.0,0.5,0.0,0.0,0.3,12.8
2,2016-01-29 09:19:34,2016-01-29 09:22:26,4,0.48,-73.95355224609375,40.77870178222656,1,N,-73.94998931884764,40.78426361083984,1,4.0,0.0,0.5,1.44,0.0,0.3,6.24
2,2016-01-29 09:19:35,2016-01-29 09:31:32,1,2.06,-73.97966766357422,40.78364944458008,1,N,-73.95301055908203,40.78601837158203,1,10.0,0.0,0.5,1.2,0.0,0.3,12.0
2,2016-01-29 09:19:35,2016-01-29 09:29:47,2,1.79,-73.9532470703125,40.767364501953125,1,N,-73.97112274169922,40.75360870361328,1,9.0,0.0,0.5,1.0,0.0,0.3,10.8
1,2016-01-29 09:19:36,2016-01-29 09:27:04,1,0.9,-73.95687866210938,40.783355712890625,1,N,-73.96317291259767,40.77159881591797,1,7.0,0.0,0.5,1.55,0.0,0.3,9.35
1,2016-01-29 09:19:36,2016-01-29 09:34:56,1,2.0,-73.99059295654298,40.74555587768555,1,N,-73.99449157714844,40.76594543457031,2,11.0,0.0,0.5,0.0,0.0,0.3,11.8
1,2016-01-29 09:19:36,2016-01-29 09:23:04,1,0.7,-74.00453186035156,40.74724960327149,1,N,-73.99494171142578,40.75010681152344,2,4.5,0.0,0.5,0.0,0.0,0.3,5.3
2,2016-01-29 09:19:36,2016-01-29 09:31:48,6,3.98,-73.92593383789062,40.772430419921875,1,N,-73.9106674194336,40.80389022827149,1,14.0,0.0,0.5,5.08,5.54,0.3,25.42
1,2016-01-29 09:19:37,2016-01-29 09:43:25,1,2.4,-73.95085906982422,40.77071762084961,1,N,-73.98271179199219,40.76128387451172,1,16.0,0.0,0.5,1.0,0.0,0.3,17.8
1,2016-01-29 09:19:37,2016-01-29 09:43:49,1,3.0,-73.95366668701172,40.775238037109375,1,N,-73.98750305175781,40.753387451171875,2,16.5,0.0,0.5,0.0,0.0,0.3,17.3
1,2016-01-29 09:19:37,2016-01-29 09:36:49,1,2.0,-73.95647430419922,40.78382110595703,1,N,-73.97196960449219,40.75940704345703,2,12.5,0.0,0.5,0.0,0.0,0.3,13.3
1,2016-01-29 09:19:37,2016-01-29 09:31:25,2,1.6,-73.99329376220702,40.73679733276367,1,N,-74.00760650634764,40.7515754699707,1,9.5,0.0,0.5,2.0,0.0,0.3,12.3
2,2016-01-29 09:19:37,2016-01-29 09:35:18,1,1.59,-73.9566879272461,40.775089263916016,1,N,-73.97409057617188,40.76274108886719,2,11.0,0.0,0.5,0.0,0.0,0.3,11.8
2,2016-01-29 09:19:37,2016-01-29 09:31:00,1,1.47,-73.95069885253906,40.78234100341797,1,N,-73.96098327636719,40.76495742797851,2,9.0,0.0,0.5,0.0,0.0,0.3,9.8
1,2016-01-29 09:19:38,2016-01-29 09:27:17,1,1.3,-73.99398040771484,40.726680755615234,1,N,-73.98426055908203,40.74333953857422,1,7.0,0.0,0.5,1.55,0.0,0.3,9.35
1,2016-01-29 09:19:38,2016-01-29 09:31:28,2,2.0,-73.95599365234375,40.78472137451172,1,N,-73.97977447509767,40.78108978271485,2,9.5,0.0,0.5,0.0,0.0,0.3,10.3
1,2016-01-29 09:19:38,2016-01-29 09:32:27,1,1.7,-73.98841857910156,40.76397705078125,1,N,-74.00776672363281,40.751827239990234,1,10.0,0.0,0.5,2.7,0.0,0.3,13.5
2,2016-01-29 09:19:38,2016-01-29 09:47:34,5,2.85,-73.97296905517578,40.76008605957031,1,N,-74.00466918945312,40.74186325073242,1,18.0,0.0,0.5,4.7,0.0,0.3,23.5
2,2016-01-29 09:19:38,2016-01-29 09:41:33,1,2.65,-73.95941925048828,40.76311111450195,1,N,-73.99239349365236,40.75896072387695,1,15.0,0.0,0.5,1.0,0.0,0.3,16.8
2,2016-01-29 09:19:38,2016-01-29 09:26:41,1,0.75,-74.00829315185547,40.72222137451172,1,N,-73.99957275390625,40.72443008422851,1,6.0,0.0,0.5,1.36,0.0,0.3,8.16
1,2016-01-29 09:19:39,2016-01-29 09:25:49,1,0.6,-73.99617767333984,40.74853515625,1,N,-73.99440002441406,40.75429916381836,1,5.5,0.0,0.5,1.25,0.0,0.3,7.55
1,2016-01-29 09:19:39,2016-01-29 09:30:30,1,1.6,-73.99603271484375,40.73851776123047,1,N,-73.98490142822266,40.75737380981445,1,9.0,0.0,0.5,1.95,0.0,0.3,11.75
2,2016-01-29 09:19:39,2016-01-29 09:29:05,2,1.28,-73.98123168945312,40.75312042236328,1,N,-73.9925765991211,40.7369384765625,1,7.5,0.0,0.5,1.66,0.0,0.3,9.96
2,2016-01-29 09:19:39,2016-01-29 09:28:50,1,1.27,-73.98394775390625,40.775508880615234,1,N,-73.97314453125,40.76435852050781,1,7.5,0.0,0.5,2.49,0.0,0.3,10.79
2,2016-01-29 09:19:39,2016-01-29 09:53:52,6,21.91,-73.97441864013672,40.7569694519043,2,N,-73.79048156738281,40.646751403808594,1,52.0,0.0,0.5,11.67,5.54,0.3,70.01
2,2016-01-29 09:19:39,2016-01-29 09:26:09,1,0.71,-73.97685241699219,40.75677108764648,1,N,-73.96939086914062,40.763370513916016,1,6.0,0.0,0.5,1.0,0.0,0.3,7.8
2,2016-01-29 09:19:39,2016-01-29 09:38:49,1,1.61,-73.98866271972656,40.768821716308594,1,N,-73.98222351074219,40.756591796875,1,9.0,0.0,0.5,2.45,0.0,0.3,12.25
1,2016-01-29 09:19:40,2016-01-29 09:37:02,1,1.2,-74.0094223022461,40.71559524536133,1,N,-74.00616455078125,40.70547103881836,1,11.5,0.0,0.5,2.0,0.0,0.3,14.3
1,2016-01-29 09:19:40,2016-01-29 09:39:43,2,0.8,-73.992919921875,40.75867462158203,1,N,-73.99583435058594,40.76445388793945,1,12.5,0.0,0.5,2.65,0.0,0.3,15.95
1,2016-01-29 09:19:40,2016-01-29 09:25:00,1,0.6,-73.98894500732422,40.73662185668945,1,N,-73.98722076416016,40.74393081665039,1,5.5,0.0,0.5,1.25,0.0,0.3,7.55
2,2016-01-29 09:19:40,2016-01-29 09:36:59,1,1.03,-73.96365356445312,40.76034164428711,1,N,-73.97147369384764,40.75870132446289,1,11.0,0.0,0.5,0.0,0.0,0.3,11.8
2,2016-01-29 09:19:40,2016-01-29 09:40:41,2,1.89,-73.96412658691406,40.7564811706543,1,N,-73.9789047241211,40.77227020263672,1,13.5,0.0,0.5,2.86,0.0,0.3,17.16
1,2016-01-29 09:19:41,2016-01-29 09:39:05,1,2.3,-73.99557495117188,40.73323822021485,1,N,-74.001708984375,40.756465911865234,1,13.0,0.0,0.5,2.75,0.0,0.3,16.55
1,2016-01-29 09:19:41,2016-01-29 09:27:05,1,0.6,-73.9659652709961,40.75872039794922,1,N,-73.96946716308594,40.750370025634766,1,6.0,0.0,0.5,1.0,0.0,0.3,7.8
1,2016-01-29 09:19:41,2016-01-29 09:35:36,1,2.2,-73.99990844726562,40.74338912963867,1,N,-73.98207092285156,40.77059173583984,1,12.0,0.0,0.5,1.2,0.0,0.3,14.0
2,2016-01-29 09:19:41,2016-01-29 09:31:43,6,2.91,-73.9840087890625,40.7216682434082,1,N,-74.00769805908203,40.71179962158203,1,12.5,0.0,0.5,2.66,0.0,0.3,15.96
2,2016-01-29 09:19:41,2016-01-29 09:27:53,2,0.8,-73.98059844970702,40.74796676635742,1,N,-73.98780059814453,40.73821258544922,1,7.0,0.0,0.5,1.56,0.0,0.3,9.36
1,2016-01-29 09:19:42,2016-01-29 09:31:04,1,1.7,-74.00049591064453,40.72622299194336,1,N,-74.00662231445312,40.74432373046875,1,9.5,0.0,0.5,2.05,0.0,0.3,12.35
1,2016-01-29 09:19:42,2016-01-29 09:43:34,1,5.3,-74.01631927490233,40.71000671386719,1,N,-73.98570251464844,40.739837646484375,1,21.5,0.0,0.5,4.46,0.0,0.3,26.76
1,2016-01-29 09:19:42,2016-01-29 09:29:53,1,1.9,-74.00460052490233,40.71564483642578,1,N,-73.98919677734375,40.69344711303711,2,9.5,0.0,0.5,0.0,0.0,0.3,10.3
1,2016-01-29 09:19:42,2016-01-29 09:58:03,1,16.6,-73.9742202758789,40.75069046020508,2,N,-73.78715515136719,40.64754867553711,1,52.0,0.0,0.5,0.0,5.54,0.3,58.34
1,2016-01-29 09:19:42,2016-01-29 09:41:34,1,4.1,-73.98812866210938,40.77466583251953,1,N,-74.01087951660156,40.722938537597656,1,17.0,0.0,0.5,3.55,0.0,0.3,21.35
1,2016-01-29 09:19:42,2016-01-29 09:29:16,1,1.2,-73.98727416992188,40.72907257080078,1,N,-74.00048065185547,40.723880767822266,1,8.0,0.0,0.5,1.5,0.0,0.3,10.3
2,2016-01-29 09:19:42,2016-01-29 09:23:43,3,0.31,-73.97052001953125,40.76180267333984,1,N,-73.97515106201172,40.76348114013672,2,4.5,0.0,0.5,0.0,0.0,0.3,5.3
2,2016-01-29 09:19:42,2016-01-29 09:39:33,1,2.24,-73.98066711425781,40.76521301269531,1,N,-74.00544738769531,40.75094223022461,1,14.0,0.0,0.5,3.7,0.0,0.3,18.5
1,2016-01-29 09:19:43,2016-01-29 09:25:31,1,0.8,-73.9974136352539,40.741485595703125,1,N,-73.98802947998047,40.73474884033203,1,5.5,0.0,0.5,1.25,0.0,0.3,7.55
1,2016-01-29 09:19:43,2016-01-29 09:54:44,1,7.9,-73.99864959716797,40.681396484375,1,N,-73.99283599853516,40.768428802490234,1,29.5,0.0,0.5,7.55,0.0,0.3,37.85
1,2016-01-29 09:19:43,2016-01-29 09:43:18,3,4.9,-73.9896011352539,40.75621795654297,1,N,-74.0166244506836,40.70484924316406,1,19.0,0.0,0.5,4.0,0.0,0.3,23.8
1,2016-01-29 09:19:43,2016-01-29 09:27:21,1,0.8,-73.98347473144531,40.76675033569336,1,N,-73.9937973022461,40.76689910888672,1,6.5,0.0,0.5,2.15,0.0,0.3,9.45
1,2016-01-29 09:19:43,2016-01-29 09:22:56,1,0.7,-74.01628875732422,40.71464920043945,1,N,-74.01659393310547,40.70506286621094,2,4.5,0.0,0.5,0.0,0.0,0.3,5.3
2,2016-01-29 09:19:43,2016-01-29 09:22:00,1,0.42,-73.95289611816406,40.782855987548835,1,N,-73.95610046386719,40.77793884277344,1,3.5,0.0,0.5,0.64,0.0,0.3,4.94
2,2016-01-29 09:19:43,2016-01-29 09:31:04,2,2.07,-73.99737548828125,40.7385368347168,1,N,-74.01063537597656,40.713565826416016,1,9.5,0.0,0.5,2.58,0.0,0.3,12.88
2,2016-01-29 09:19:43,2016-01-29 09:46:45,1,3.0,-73.98110961914062,40.78411483764648,1,N,-73.96508026123047,40.75558853149414,2,18.0,0.0,0.5,0.0,0.0,0.3,18.8
2,2016-01-29 09:19:43,2016-01-29 09:47:42,1,3.05,-73.96929168701172,40.761043548583984,1,N,-74.00448608398438,40.742210388183594,1,18.0,0.0,0.5,2.0,0.0,0.3,20.8
1,2016-01-29 09:19:44,2016-01-29 09:32:57,1,5.9,-73.78990936279298,40.64688491821289,1,N,-73.82376098632812,40.70538330078125,2,18.0,0.0,0.5,0.0,0.0,0.3,18.8
1,2016-01-29 09:19:44,2016-01-29 09:28:52,1,0.7,-73.99203491210938,40.74896240234375,1,N,-73.99091339111328,40.74203109741211,1,7.0,0.0,0.5,0.5,0.0,0.3,8.3
1,2016-01-29 09:19:45,2016-01-29 09:25:04,1,0.8,-73.97166442871094,40.74651718139648,1,N,-73.96397399902344,40.75695037841797,1,6.0,0.0,0.5,2.0,0.0,0.3,8.8
1,2016-01-29 09:19:45,2016-01-29 10:18:31,3,42.0,-73.77676391601562,40.64542770385742,3,N,-74.17766571044922,40.695465087890625,1,126.0,0.0,0.0,0.01,16.04,0.3,142.35
2,2016-01-29 09:19:45,2016-01-29 09:34:49,3,3.28,-74.0029067993164,40.760345458984375,1,N,-74.01371765136719,40.71492385864258,2,13.5,0.0,0.5,0.0,0.0,0.3,14.3
1,2016-01-29 09:19:46,2016-01-29 09:50:55,2,2.5,-73.97895812988281,40.77736282348633,1,N,-74.00492858886719,40.751678466796875,1,19.5,0.0,0.5,4.05,0.0,0.3,24.35
1,2016-01-29 09:19:46,2016-01-29 09:28:42,1,2.0,-73.9698486328125,40.79458236694336,1,N,-73.94942474365236,40.81248474121094,1,9.0,0.0,0.5,1.5,0.0,0.3,11.3
1,2016-01-29 09:19:46,2016-01-29 09:27:53,1,1.9,-73.95441436767578,40.77814483642578,1,N,-73.9349594116211,40.79646301269531,1,8.5,0.0,0.5,2.3,0.0,0.3,11.6
